date,temp,rain,sunshine,insolation,solar,div_solar,cloud_amount,cloud_level,cloud_ceiling,snow,dust_pm25,dust_pm10
2019-11-10 16:00,14.6,0,0.4,0.69,124800,124.8,8,3,48,0,45,16
2019-11-10 17:00,13.5,0,0.4,0.25,0,0,5,2,37,0,43,16
2019-11-10 18:00,13.4,0,0,0,0,0,10,3,10,0,48,23
2019-11-10 19:00,12.2,0,0,0,0,0,10,7,14,0,52,25
2019-11-10 20:00,9.6,0,0,0,0,0,10,8,4,0,31,13
2019-11-10 21:00,9.5,16.1,0,0,0,0,10,6,10,0,17,5
2019-11-10 22:00,9.4,0,0,0,0,0,10,6,10,0,19,4
2019-11-10 23:00,9.4,0,0,0,0,0,10,5,10,0,27,10
2019-11-11 0:00,9.1,0,0,0,0,0,10,8,0,0,25,4
2019-11-11 1:00,8.7,0,0,0,0,0,0,0,0,0,22,5
2019-11-11 2:00,8.6,0.1,0,0,0,0,10,8,8,0,26,8
2019-11-11 3:00,8.7,0.9,0,0,0,0,10,8,5,0,24,6
2019-11-11 4:00,9,0,0,0,0,0,10,8,5,0,20,7
2019-11-11 5:00,9.4,0,0,0,0,0,10,8,4,0,19,4
2019-11-11 6:00,9.2,4.9,0,0,0,0,10,8,5,0,23,4
2019-11-11 7:00,9.8,0,0,0,4800,4.8,10,6,8,0,25,6
2019-11-11 8:00,10.1,0,0,0,13200,13.2,8,8,8,0,29,7
2019-11-11 9:00,11.7,0,0,0,222000,222,8,8,6,0,27,6
2019-11-11 10:00,13.2,0,0.8,1.05,421200,421.2,7,7,6,0,22,6
2019-11-11 11:00,13.4,0,0.5,0.93,388800,388.8,7,7,7,0,23,6
2019-11-11 12:00,13.9,0,0.5,0.89,744000,744,4,4,9,0,17,4
2019-11-11 13:00,14.5,0,0.8,1.66,888000,888,4,4,10,0,22,5
2019-11-11 14:00,15.2,0,1,1.63,570000,570,6,6,10,0,29,12
2019-11-11 15:00,15.3,0,1,1.63,277200,277.2,4,4,10,0,29,12
2019-11-11 16:00,14.6,0,1,1.02,104400,104.4,3,3,14,0,29,12
2019-11-11 17:00,13.7,0,0.7,0.27,8400,8.4,3,3,10,0,44,20
2019-11-11 18:00,12.2,0,0,0,0,0,2,2,10,0,47,14
2019-11-11 19:00,11.3,0,0,0,0,0,0,0,0,0,52,14
2019-11-11 20:00,11.3,0,0,0,0,0,0,0,0,0,48,14
2019-11-11 21:00,10.3,0,0,0,0,0,0,0,0,0,47,16
2019-11-11 22:00,10,0,0,0,0,0,0,0,0,0,43,15
2019-11-11 23:00,8.9,0,0,0,0,0,0,0,0,0,42,15
2019-11-12 0:00,8.4,0,0,0,0,0,0,0,0,0,55,26
2019-11-12 1:00,6.7,0,0,0,0,0,0,0,0,0,50,23
2019-11-12 2:00,5.5,0,0,0,0,0,0,0,0,0,49,22
2019-11-12 3:00,4.3,0,0,0,0,0,0,0,0,0,68,38
2019-11-12 4:00,4.5,0,0,0,0,0,0,0,0,0,83,50
2019-11-12 5:00,3.4,0,0,0,0,0,0,0,0,0,71,42
2019-11-12 6:00,3.4,0,0,0,0,0,0,0,0,0,65,38
2019-11-12 7:00,4,0,0,0,3600,3.6,0,0,0,0,57,30
2019-11-12 8:00,5.6,0,0.5,0.11,104400,104.4,1,0,0,0,86,52
2019-11-12 9:00,8.9,0,1,0.62,266400,266.4,6,0,0,0,72,34
2019-11-12 10:00,9.8,0,0.8,0.89,420000,420,9,0,0,0,63,27
2019-11-12 11:00,11.7,0,0.5,1.25,513600,513.6,9,0,0,0,55,21
2019-11-12 12:00,13.1,0,0.8,1.46,663600,663.6,9,0,0,0,44,13
2019-11-12 13:00,14.2,0,1,1.46,522000,522,8,0,0,0,40,14
2019-11-12 14:00,14.7,0,0.6,1.26,339600,339.6,8,0,0,0,38,13
2019-11-12 15:00,14.4,0,0.1,0.67,208800,208.8,10,4,35,0,40,15
2019-11-12 16:00,14.7,0,0.3,0.54,99600,99.6,7,4,35,0,37,14
2019-11-12 17:00,13.7,0,0.3,0.27,8400,8.4,6,6,35,0,43,16
2019-11-12 18:00,11.6,0,0,0,0,0,0,0,0,0,55,22
2019-11-12 19:00,9.4,0,0,0,0,0,7,4,42,0,72,35
2019-11-12 20:00,8.6,0,0,0,0,0,0,0,0,0,128,83
2019-11-12 21:00,7.3,0,0,0,0,0,0,0,0,0,139,87
2019-11-12 22:00,6.9,0,0,0,0,0,0,0,0,0,125,76
2019-11-12 23:00,5.8,0,0,0,0,0,0,0,0,0,91,50
2019-11-13 0:00,5.9,0,0,0,0,0,4,0,0,0,108,72
2019-11-13 1:00,5.9,0,0,0,0,0,9,9,64,0,86,52
2019-11-13 2:00,5.4,0,0,0,0,0,7,7,62,0,99,61
2019-11-13 3:00,5.6,0,0,0,0,0,8,0,0,0,75,42
2019-11-13 4:00,6,0,0,0,0,0,8,0,0,0,69,38
2019-11-13 5:00,5.8,0,0,0,0,0,4,0,0,0,76,45
2019-11-13 6:00,5.2,0,0,0,0,0,6,0,0,0,62,33
2019-11-13 7:00,6.4,0,0,0,0,0,10,10,38,0,67,34
2019-11-13 8:00,7.1,0,0,0,15600,15.6,10,2,10,0,63,29
2019-11-13 9:00,7.9,0,0,0.06,55200,55.2,10,6,10,0,70,31
2019-11-13 10:00,8.2,0,0,0.17,86400,86.4,10,8,10,0,70,32
2019-11-13 11:00,9.1,0,0,0.25,66000,66,10,7,10,0,75,34
2019-11-13 12:00,8.7,0.4,0,0.23,54000,54,10,6,10,0,69,33
2019-11-13 13:00,8.8,0,0,0.2,78000,78,10,6,10,0,58,30
2019-11-13 14:00,9.5,0,0,0.21,24000,24,10,8,10,0,55,29
2019-11-13 15:00,10,0.7,0,0.07,3600,3.6,10,7,10,0,47,21
2019-11-13 16:00,12.1,0,0,0.01,0,0,10,7,8,0,34,10
2019-11-13 17:00,11.3,0,0,0,1200,1.2,10,7,10,0,17,4
2019-11-13 18:00,9.2,4.6,0,0,0,0,9,9,10,0,16,5
2019-11-13 19:00,8.4,0,0,0,0,0,0,0,0,0,15,2
2019-11-13 20:00,7.9,0,0,0,0,0,0,0,0,0,22,2
2019-11-13 21:00,7.3,0,0,0,0,0,8,8,28,0,24,2
2019-11-13 22:00,5.8,0,0,0,0,0,4,2,0,0,22,3
2019-11-13 23:00,4.9,0,0,0,0,0,2,0,0,0,22,2
2019-11-14 0:00,4.1,0,0,0,0,0,4,4,0,0,24,2
2019-11-14 1:00,3.9,0,0,0,0,0,9,9,26,0,21,2
2019-11-14 2:00,2.7,0,0,0,0,0,6,4,28,0,20,1
2019-11-14 3:00,1.5,0,0,0,0,0,1,1,29,0,23,1
2019-11-14 4:00,0.9,0,0,0,0,0,0,0,0,0,18,1
2019-11-14 5:00,0.1,0,0,0,0,0,0,0,0,0,17,2
2019-11-14 6:00,-0.5,0,0,0,0,0,0,0,0,0,23,1
2019-11-14 7:00,-1.1,0,0,0,1200,1.2,0,0,0,0,30,1
2019-11-14 8:00,-0.5,0,0.5,0.12,96000,96,0,0,0,0,26,1
2019-11-14 9:00,0.4,0,1,0.67,255600,255.6,0,0,0,0,30,2
2019-11-14 10:00,1.5,0,1,1.31,867600,867.6,0,0,0,0,31,4
2019-11-14 11:00,2.2,0,1,1.82,1166400,1166.4,0,0,0,0,34,7
2019-11-14 12:00,2.9,0,1,2.04,1153200,1153.2,0,0,0,0,35,9
2019-11-14 13:00,4.1,0,1,2.14,1053600,1053.6,0,0,0,0,31,3
2019-11-14 14:00,4.5,0,1,1.97,834000,834,0,0,0,0,24,2
2019-11-14 15:00,4.9,0,1,1.59,519600,519.6,0,0,0,0,27,3
2019-11-14 16:00,4.6,0,1,1.02,165600,165.6,0,0,0,0,31,6
2019-11-14 17:00,4.3,0,1,0.39,7200,7.2,0,0,0,0,37,7
2019-11-14 18:00,3.4,0,0,0,0,0,0,0,0,0,40,9
2019-11-14 19:00,2.8,0,0,0,0,0,0,0,0,0,35,6
2019-11-14 20:00,2.1,0,0,0,0,0,0,0,0,0,34,4
2019-11-14 21:00,1.5,0,0,0,0,0,0,0,0,0,41,12
2019-11-14 22:00,0.7,0,0,0,0,0,0,0,0,0,45,15
2019-11-14 23:00,0.2,0,0,0,0,0,0,0,0,0,76,38
2019-11-15 0:00,0.7,0,0,0,0,0,5,5,0,0,61,28
2019-11-15 1:00,0.5,0,0,0,0,0,5,5,13,0,56,25
2019-11-15 2:00,1.5,0,0,0,0,0,0,0,0,0,37,13
2019-11-15 3:00,2.8,0,0,0,0,0,10,6,10,0,33,9
2019-11-15 4:00,2.2,0,0,0,0,0,10,6,10,0,26,6
2019-11-15 5:00,3.5,0,0,0,0,0,10,6,10,0,25,5
2019-11-15 6:00,4.7,0,0,0,0,0,9,9,10,0,31,5
2019-11-15 7:00,4.5,0,0,0,0,0,10,8,10,0,33,7
2019-11-15 8:00,4.3,0,0,0,13200,13.2,10,7,7,0,38,12
2019-11-15 9:00,4.4,4.6,0,0.01,84000,84,10,6,7,0,37,13
2019-11-15 10:00,5.8,0,0.2,0.29,256800,256.8,8,6,7,0,41,20
2019-11-15 11:00,7.4,0,0.6,0.89,352800,352.8,9,7,7,0,47,19
2019-11-15 12:00,7.3,2.6,0.2,0.62,166800,166.8,10,6,10,0,39,12
2019-11-15 13:00,8.5,0,0.2,0.51,30000,30,10,8,6,0,46,20
2019-11-15 14:00,9.9,0,0.3,0.75,162000,162,10,7,9,0,37,12
2019-11-15 15:00,10.7,0.5,0.2,0.5,127200,127.2,8,8,8,0,55,26
2019-11-15 16:00,10.8,0,0.3,0.38,51600,51.6,10,8,9,0,43,15
2019-11-15 17:00,10.1,0,0,0.02,0,0,10,8,8,0,45,16
2019-11-15 18:00,9.8,1.7,0,0,0,0,8,6,9,0,37,16
2019-11-15 19:00,9,0,0,0,0,0,8,5,9,0,41,18
2019-11-15 20:00,8.7,0,0,0,0,0,6,4,2,0,37,15
2019-11-15 21:00,8.5,0,0,0,0,0,10,6,10,0,48,27
2019-11-15 22:00,8.2,0,0,0,0,0,10,6,10,0,57,34
2019-11-15 23:00,8.2,0,0,0,0,0,10,6,10,0,34,13
2019-11-16 0:00,7.8,0.7,0,0,0,0,8,8,0,0,33,14
2019-11-16 1:00,7.3,0,0,0,0,0,9,9,11,0,34,12
2019-11-16 2:00,6.8,0,0,0,0,0,10,9,13,0,34,13
2019-11-16 3:00,5.9,0,0,0,0,0,0,0,0,0,34,12
2019-11-16 4:00,5.1,0,0,0,0,0,10,10,3,0,34,13
2019-11-16 5:00,6,0,0,0,0,0,10,10,8,0,33,12
2019-11-16 6:00,6.2,0,0,0,0,0,10,10,8,0,33,12
2019-11-16 7:00,6.2,0,0,0,0,0,10,10,8,0,41,12
2019-11-16 8:00,6.4,0,0,0.01,27600,27.6,10,10,9,0,37,11
2019-11-16 9:00,7.4,0,0,0.14,70800,70.8,10,10,9,0,26,8
2019-11-16 10:00,7.8,0,0,0.37,124800,124.8,10,10,1,0,21,9
2019-11-16 11:00,8.5,0,0,0.62,192000,192,10,10,1,0,27,9
2019-11-16 12:00,9.1,0,0.2,1.04,500400,500.4,7,7,2,0,34,15
2019-11-16 13:00,11.3,0,1,1.91,882000,882,3,0,0,0,33,11
2019-11-16 14:00,12.9,0,1,1.7,714000,714,0,0,0,0,34,12
2019-11-16 15:00,13.8,0,1,1.4,438000,438,0,0,0,0,31,12
2019-11-16 16:00,14.1,0,1,0.91,146400,146.4,0,0,0,0,41,17
2019-11-16 17:00,12.5,0,1,0.33,8400,8.4,0,0,0,0,62,30
2019-11-16 18:00,9.7,0,0,0,0,0,0,0,0,0,77,30
2019-11-16 19:00,8,0,0,0,0,0,0,0,0,0,63,23
2019-11-16 20:00,6.9,0,0,0,0,0,0,0,0,0,59,22
2019-11-16 21:00,6.2,0,0,0,0,0,0,0,0,0,78,40
2019-11-16 22:00,5.6,0,0,0,0,0,7,0,0,0,74,37
2019-11-16 23:00,4.7,0,0,0,0,0,5,0,0,0,72,36
2019-11-17 0:00,4.2,0,0,0,0,0,5,0,0,0,64,33
2019-11-17 1:00,4,0,0,0,0,0,10,7,56,0,63,31
2019-11-17 2:00,4.5,0,0,0,0,0,10,6,51,0,64,36
2019-11-17 3:00,5.2,0,0,0,0,0,9,0,0,0,51,25
2019-11-17 4:00,5.7,0,0,0,0,0,9,7,40,0,38,10
2019-11-17 5:00,6.1,0,0,0,0,0,9,6,40,0,45,18
2019-11-17 6:00,7.9,0,0,0,0,0,9,0,0,0,47,20
2019-11-17 7:00,8.7,0,0,0,0,0,9,0,0,0,49,17
2019-11-17 8:00,8.9,0,0,0.02,58800,58.8,10,10,33,0,54,23
2019-11-17 9:00,9.5,0,0,0.13,25200,25.2,10,10,23,0,59,22
2019-11-17 10:00,10.5,0,0,0.17,33600,33.6,10,10,30,0,55,20
2019-11-17 11:00,9.4,0,0,0.08,40800,40.8,10,7,10,0,49,18
2019-11-17 12:00,8.8,4.2,0,0.06,9600,9.6,10,8,12,0,40,18
2019-11-17 13:00,8.7,0,0,0.02,62400,62.4,10,9,7,0,40,14
2019-11-17 14:00,9.5,0,0,0.04,4800,4.8,10,9,3,0,36,12
2019-11-17 15:00,9.3,18.3,0,0,15600,15.6,10,9,5,0,30,12
2019-11-17 16:00,9.7,0,0,0.02,0,0,10,7,3,0,26,11
2019-11-17 17:00,9.9,0,0,0,0,0,10,6,3,0,19,5
2019-11-17 18:00,9.9,6.7,0,0,0,0,10,3,5,0,13,4
2019-11-17 19:00,10.1,0,0,0,0,0,10,9,3,0,14,3
2019-11-17 20:00,10.4,0,0,0,0,0,10,8,4,0,14,4
2019-11-17 21:00,10.7,11.8,0,0,0,0,10,9,3,0,8,1
2019-11-17 22:00,11.1,0,0,0,0,0,10,7,6,0,13,2
2019-11-17 23:00,11.9,0,0,0,0,0,10,10,1,0,18,6
2019-11-18 0:00,12.4,0.6,0,0,0,0,10,8,0,0,24,9
2019-11-18 1:00,13.7,0,0,0,0,0,10,8,3,0,21,2
2019-11-18 2:00,13,0,0,0,0,0,10,8,3,0,19,3
2019-11-18 3:00,11.5,7,0,0,0,0,10,8,3,0,19,1
2019-11-18 4:00,10.7,0,0,0,0,0,10,8,6,0,21,1
2019-11-18 5:00,10.5,0,0,0,0,0,10,4,7,0,18,1
2019-11-18 6:00,9.3,3.6,0,0,0,0,10,7,15,0,19,3
2019-11-18 7:00,7.6,0,0,0,0,0,10,2,15,0,25,6
2019-11-18 8:00,6.6,0,0,0,54000,54,10,4,15,0,40,7
2019-11-18 9:00,5.7,0,0,0.3,218400,218.4,9,0,0,0,105,11
2019-11-18 10:00,5.6,0,0.4,0.59,494400,494.4,8,3,12,0,170,15
2019-11-18 11:00,5.7,0,0.8,1.07,1039200,1039.2,4,0,0,0,190,14
2019-11-18 12:00,5.7,0,1,1.48,890400,890.4,6,2,10,0,216,16
2019-11-18 13:00,6,0,1,1.66,897600,897.6,5,2,11,0,224,15
2019-11-18 14:00,5.7,0,1,1.64,720000,720,6,0,0,0,225,13
2019-11-18 15:00,5.2,0,1,1.4,428400,428.4,2,0,0,0,229,16
2019-11-18 16:00,4.5,0,1,0.86,129600,129.6,3,1,11,0,183,15
2019-11-18 17:00,3.9,0,0.1,0.16,7200,7.2,7,7,12,0,131,10
2019-11-18 18:00,3,0,0,0,0,0,5,5,12,0,86,4
2019-11-18 19:00,2.7,0,0,0,0,0,5,2,16,0,52,2
2019-11-18 20:00,2.4,0,0,0,0,0,8,8,14,0,42,3
2019-11-18 21:00,1.8,0,0,0,0,0,6,6,15,0,43,3
2019-11-18 22:00,2,0,0,0,0,0,9,9,12,0,42,4
2019-11-18 23:00,1.5,0,0,0,0,0,9,9,9,0,38,4
2019-11-19 0:00,1.1,0,0,0,0,0,9,9,0,0,39,5
2019-11-19 1:00,0.7,0,0,0,0,0,7,7,10,0,35,5
2019-11-19 2:00,1.2,0,0,0,0,0,8,8,8,0,24,2
2019-11-19 3:00,1.5,0,0,0,0,0,7,7,15,0,26,4
2019-11-19 4:00,-0.3,0,0,0,0,0,5,5,15,0,32,4
2019-11-19 5:00,-0.7,0,0,0,0,0,0,0,0,0,28,3
2019-11-19 6:00,-1.1,0,0,0,0,0,0,0,0,0,32,5
2019-11-19 7:00,-1.5,0,0,0,1200,1.2,0,0,0,0,32,4
2019-11-19 8:00,-1.4,0,0.5,0.07,82800,82.8,0,0,0,0,32,4
2019-11-19 9:00,0.3,0,1,0.57,238800,238.8,0,0,0,0,32,5
2019-11-19 10:00,1,0,1,1.18,684000,684,0,0,0,0,42,10
2019-11-19 11:00,2.9,0,1,1.65,1047600,1047.6,0,0,0,0,47,14
2019-11-19 12:00,4.2,0,1,1.87,1077600,1077.6,3,3,10,0,42,9
2019-11-19 13:00,4.7,0,0.9,1.48,1016400,1016.4,4,4,14,0,41,6
2019-11-19 14:00,4.5,0,1,1.78,780000,780,4,4,15,0,40,3
2019-11-19 15:00,4.5,0,1,1.45,399600,399.6,5,5,14,0,43,4
2019-11-19 16:00,3.7,0,0.6,0.46,132000,132,2,2,15,0,45,9
2019-11-19 17:00,3.4,0,1,0.3,9600,9.6,1,1,15,0,44,8
2019-11-19 18:00,2.1,0,0,0,0,0,0,0,0,0,45,8
2019-11-19 19:00,1.2,0,0,0,0,0,0,0,0,0,45,7
2019-11-19 20:00,1.5,0,0,0,0,0,0,0,0,0,47,6
2019-11-19 21:00,0.9,0,0,0,0,0,0,0,0,0,41,5
2019-11-19 22:00,0.8,0,0,0,0,0,0,0,0,0,38,6
2019-11-19 23:00,0.4,0,0,0,0,0,0,0,0,0,38,5
2019-11-20 0:00,-0.2,0,0,0,0,0,0,0,0,0,37,5
2019-11-20 1:00,-1,0,0,0,0,0,0,0,0,0,34,5
2019-11-20 2:00,-0.5,0,0,0,0,0,0,0,0,0,28,3
2019-11-20 3:00,-2.2,0,0,0,0,0,0,0,0,0,24,5
2019-11-20 4:00,-3.1,0,0,0,0,0,0,0,0,0,24,8
2019-11-20 5:00,-2.9,0,0,0,0,0,0,0,0,0,26,5
2019-11-20 6:00,-3.4,0,0,0,0,0,0,0,0,0,31,7
2019-11-20 7:00,-3.2,0,0,0,0,0,0,0,0,0,32,7
2019-11-20 8:00,-2.6,0,0.5,0.1,73200,73.2,0,0,0,0,36,9
2019-11-20 9:00,-0.4,0,1,0.65,230400,230.4,0,0,0,0,31,6
2019-11-20 10:00,0.7,0,1,1.18,676800,676.8,0,0,0,0,32,11
2019-11-20 11:00,1.8,0,1,1.67,1119600,1119.6,0,0,0,0,37,13
2019-11-20 12:00,3.8,0,1,1.95,1108800,1108.8,0,0,0,0,27,6
2019-11-20 13:00,5.1,0,1,2.03,988800,988.8,0,0,0,0,41,11
2019-11-20 14:00,6.1,0,1,1.85,786000,786,0,0,0,0,51,19
2019-11-20 15:00,6,0,1,1.47,501600,501.6,0,0,0,0,35,8
2019-11-20 16:00,6,0,1,0.98,157200,157.2,0,0,0,0,29,8
2019-11-20 17:00,4.9,0,1,0.35,4800,4.8,0,0,0,0,31,7
2019-11-20 18:00,3.1,0,0,0,0,0,0,0,0,0,31,10
2019-11-20 19:00,2.5,0,0,0,0,0,0,0,0,0,34,8
2019-11-20 20:00,0.9,0,0,0,0,0,0,0,0,0,40,12
2019-11-20 21:00,-0.2,0,0,0,0,0,0,0,0,0,56,20
2019-11-20 22:00,-1,0,0,0,0,0,0,0,0,0,87,47
2019-11-20 23:00,-1.4,0,0,0,0,0,0,0,0,0,65,28
2019-11-21 0:00,-1.8,0,0,0,0,0,0,0,0,0,51,20
2019-11-21 1:00,-1.5,0,0,0,0,0,6,0,0,0,41,17
2019-11-21 2:00,-2.4,0,0,0,0,0,10,0,0,0,39,18
2019-11-21 3:00,-2,0,0,0,0,0,8,0,0,0,51,26
2019-11-21 4:00,-2.1,0,0,0,0,0,3,0,0,0,115,81
2019-11-21 5:00,-2.6,0,0,0,0,0,0,0,0,0,81,43
2019-11-21 6:00,-3,0,0,0,0,0,0,0,0,0,50,19
2019-11-21 7:00,-2.3,0,0,0,1200,1.2,0,0,0,0,75,41
2019-11-21 8:00,-1.5,0,0.3,0.07,94800,94.8,0,0,0,0,61,30
2019-11-21 9:00,1.7,0,1,0.56,224400,224.4,6,0,0,0,98,55
2019-11-21 10:00,4.5,0,0.9,0.85,400800,400.8,7,7,35,0,61,26
2019-11-21 11:00,6.2,0,1,1.36,829200,829.2,3,0,0,0,54,19
2019-11-21 12:00,7.9,0,1,1.69,567600,567.6,9,0,0,0,62,20
2019-11-21 13:00,8.3,0,0.2,0.92,379200,379.2,10,10,30,0,51,14
2019-11-21 14:00,9.2,0,0,0.9,223200,223.2,10,10,30,0,51,14
2019-11-21 15:00,9.5,0,0.4,0.89,151200,151.2,9,1,35,0,36,16
2019-11-21 16:00,9.5,0,0,0.33,79200,79.2,10,10,28,0,61,21
2019-11-21 17:00,8.9,0,0,0.12,1200,1.2,9,7,35,0,59,18
2019-11-21 18:00,8.6,0,0,0,0,0,9,7,35,0,57,16
2019-11-21 19:00,8,0,0,0,0,0,10,10,29,0,73,27
2019-11-21 20:00,7.5,0,0,0,0,0,8,1,31,0,98,54
2019-11-21 21:00,7.7,0,0,0,0,0,10,10,35,0,71,28
2019-11-21 22:00,7.4,0,0,0,0,0,10,6,31,0,87,41
2019-11-21 23:00,7.8,0,0,0,0,0,9,9,33,0,93,48
2019-11-22 0:00,7.9,0,0,0,0,0,7,5,0,0,63,26
2019-11-22 1:00,7.7,0,0,0,0,0,8,5,40,0,66,31
2019-11-22 2:00,8.1,0,0,0,0,0,9,9,40,0,55,23
2019-11-22 3:00,6.2,0,0,0,0,0,6,1,41,0,51,17
2019-11-22 4:00,4.8,0,0,0,0,0,3,3,40,0,53,17
2019-11-22 5:00,3,0,0,0,0,0,3,3,40,0,59,24
2019-11-22 6:00,3.9,0,0,0,0,0,2,2,40,0,76,38
2019-11-22 7:00,3,0,0,0,1200,1.2,3,3,40,0,67,29
2019-11-22 8:00,4.2,0,0.2,0.02,54000,54,5,5,40,0,64,24
2019-11-22 9:00,6.5,0,0.6,0.42,232800,232.8,5,5,40,0,74,35
2019-11-22 10:00,10.7,0,1,1.06,572400,572.4,5,5,40,0,60,26
2019-11-22 11:00,13,0,1,1.56,1003200,1003.2,0,0,0,0,47,14
2019-11-22 12:00,14.6,0,1,1.84,1010400,1010.4,0,0,0,0,46,10
2019-11-22 13:00,15.5,0,1,1.9,910800,910.8,0,0,0,0,36,8
2019-11-22 14:00,16,0,1,1.78,720000,720,0,0,0,0,35,10
2019-11-22 15:00,16.2,0,1,1.42,445200,445.2,0,0,0,0,34,9
2019-11-22 16:00,16.3,0,1,0.91,139200,139.2,0,0,0,0,36,12
2019-11-22 17:00,15,0,1,0.32,4800,4.8,0,0,0,0,42,14
2019-11-22 18:00,12.7,0,0,0,0,0,0,0,0,0,65,30
2019-11-22 19:00,11.6,0,0,0,0,0,2,0,0,0,80,42
2019-11-22 20:00,10.2,0,0,0,0,0,0,0,0,0,95,59
2019-11-22 21:00,10,0,0,0,0,0,0,0,0,0,78,38
2019-11-22 22:00,8.4,0,0,0,0,0,1,0,0,0,54,23
2019-11-22 23:00,7.8,0,0,0,0,0,2,0,0,0,64,37
2019-11-23 0:00,8,0,0,0,0,0,0,0,0,0,67,41
2019-11-23 1:00,7.8,0,0,0,0,0,0,0,0,0,61,35
2019-11-23 2:00,8.1,0,0,0,0,0,0,0,0,0,51,27
2019-11-23 3:00,7.5,0,0,0,0,0,7,7,10,0,54,22
2019-11-23 4:00,8.1,0,0,0,0,0,8,8,10,0,34,14
2019-11-23 5:00,7.4,0,0,0,0,0,3,3,10,0,35,16
2019-11-23 6:00,7.4,0,0,0,0,0,0,0,0,0,33,17
2019-11-23 7:00,7.8,0,0,0,2400,2.4,3,0,0,0,37,18
2019-11-23 8:00,8.6,0,0.3,0.06,102000,102,3,0,0,0,34,16
2019-11-23 9:00,11.5,0,1,0.54,225600,225.6,5,0,0,0,25,8
2019-11-23 10:00,13.4,0,1,1.09,429600,429.6,6,0,0,0,29,10
2019-11-23 11:00,14.5,0,1,1.21,585600,585.6,6,0,0,0,27,7
2019-11-23 12:00,15.2,0,0.6,1.11,537600,537.6,9,0,0,0,25,5
2019-11-23 13:00,15.9,0,1,1.27,663600,663.6,8,0,0,0,25,4
2019-11-23 14:00,16.5,0,1,1.29,528000,528,7,0,0,0,23,5
2019-11-23 15:00,16.6,0,0.9,0.93,288000,288,7,0,0,0,25,7
2019-11-23 16:00,17.9,0,0.8,0.62,96000,96,7,0,0,0,30,9
2019-11-23 17:00,15.4,0,0.1,0.17,6000,6,8,0,0,0,46,18
2019-11-23 18:00,14.2,0,0,0,0,0,9,0,0,0,58,21
2019-11-23 19:00,13.1,0,0,0,0,0,4,1,0,0,59,25
2019-11-23 20:00,12,0,0,0,0,0,7,3,37,0,67,34
2019-11-23 21:00,12.5,0,0,0,0,0,9,9,10,0,64,33
2019-11-23 22:00,12,0,0,0,0,0,10,9,41,0,58,24
2019-11-23 23:00,11,0,0,0,0,0,9,2,41,0,60,27
2019-11-24 0:00,9.5,0,0,0,0,0,3,3,0,0,54,27
2019-11-24 1:00,8.6,0,0,0,0,0,1,1,0,0,55,28
2019-11-24 2:00,7.8,0,0,0,0,0,6,2,38,0,61,34
2019-11-24 3:00,7.8,0,0,0,0,0,2,2,35,0,57,33
2019-11-24 4:00,7.5,0,0,0,0,0,2,2,35,0,50,26
2019-11-24 5:00,7.1,0,0,0,0,0,1,0,0,0,49,27
2019-11-24 6:00,7,0,0,0,0,0,1,0,0,0,44,23
2019-11-24 7:00,6.9,0,0,0,0,0,0,0,0,0,38,18
2019-11-24 8:00,7.5,0,0.1,0.03,52800,52.8,5,3,30,0,31,13
2019-11-24 9:00,9.4,0,0.3,0.23,199200,199.2,9,9,9,0,33,14
2019-11-24 10:00,13.4,0,0.6,0.74,495600,495.6,4,2,8,0,30,12
2019-11-24 11:00,15,0,0.8,1.08,594000,594,6,5,8,0,39,15
2019-11-24 12:00,17.1,0,0.9,1.7,264000,264,8,7,9,0,43,17
2019-11-24 13:00,17.4,0,0.3,1.05,67200,67.2,9,8,9,0,39,14
2019-11-24 14:00,16.1,0,0.1,0.38,28800,28.8,10,4,15,0,45,17
2019-11-24 15:00,14.8,0.5,0,0.22,7200,7.2,10,7,5,0,40,16
2019-11-24 16:00,13.8,0,0,0.03,0,0,10,6,2,0,40,23
2019-11-24 17:00,11.3,0,0,0,0,0,10,9,3,0,22,10
2019-11-24 18:00,10.4,2.8,0,0,0,0,10,6,9,0,10,2
2019-11-24 19:00,9.6,0,0,0,0,0,7,4,7,0,13,2
2019-11-24 20:00,9.1,0,0,0,0,0,10,8,17,0,14,3
2019-11-24 21:00,8.7,0,0,0,0,0,10,5,7,0,17,4
2019-11-24 22:00,7.9,0,0,0,0,0,9,9,6,0,20,6
2019-11-24 23:00,6.6,0,0,0,0,0,10,4,8,0,22,6
2019-11-25 0:00,5.6,0,0,0,0,0,10,8,0,0,19,4
2019-11-25 1:00,4.4,0,0,0,0,0,10,9,7,0,17,3
2019-11-25 2:00,3.5,0,0,0,0,0,9,1,7,0,16,4
2019-11-25 3:00,2,0,0,0,0,0,0,0,0,0,16,3
2019-11-25 4:00,0.8,0,0,0,0,0,0,0,0,0,17,3
2019-11-25 5:00,0.1,0,0,0,0,0,0,0,0,0,20,3
2019-11-25 6:00,-0.6,0,0,0,0,0,3,3,12,0,21,4
2019-11-25 7:00,-1,0,0,0,0,0,6,6,12,0,26,6
2019-11-25 8:00,-1.1,0,0,0.01,38400,38.4,8,3,9,0,29,8
2019-11-25 9:00,-0.4,0,0,0.2,183600,183.6,9,7,8,0,31,11
2019-11-25 10:00,0.2,0,0.3,0.58,552000,552,8,5,30,0,39,14
